submission_id,household_id,action,column,before,after,reason
uuid:00046,HH-KIR-0046,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00339,HH-IBA-0339,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00254,HH-RUB-0254,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00259,HH-KIR-0259,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00162,HH-IBA-0162,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00349,HH-KIR-0349,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00034,HH-KIR-0034,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00330,HH-IBA-0330,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00009,HH-IBA-0009,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00288,HH-IBA-0288,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00227,HH-RUB-0227,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00279,HH-IBA-0279,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00127,HH-KIR-0127,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00131,HH-RUB-0131,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00304,HH-KIR-0304,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00310,HH-KIR-0310,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00396,HH-IBA-0396,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00062,HH-RUB-0062,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00083,HH-RUB-0083,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00080,HH-RUB-0080,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00068,HH-RUB-0068,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00053,HH-RUB-0053,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00300,HH-IBA-0300,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00388,HH-KIR-0388,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00196,HH-KIR-0196,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00010,HH-KIR-0010,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00165,HH-IBA-0165,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00270,HH-IBA-0270,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00380,HH-RUB-0380,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00248,HH-RUB-0248,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00417,HH-IBA-0417,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00226,HH-KIR-0226,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00320,HH-RUB-0320,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00148,HH-KIR-0148,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00241,HH-KIR-0241,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00384,HH-IBA-0384,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00041,HH-RUB-0041,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00177,HH-IBA-0177,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00121,HH-KIR-0121,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00275,HH-RUB-0275,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00023,HH-RUB-0023,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00374,HH-RUB-0374,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00197,HH-RUB-0197,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00052,HH-KIR-0052,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00289,HH-KIR-0289,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00366,HH-IBA-0366,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00070,HH-KIR-0070,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00032,HH-RUB-0032,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00043,HH-KIR-0043,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00108,HH-IBA-0108,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00084,HH-IBA-0084,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00246,HH-IBA-0246,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00307,HH-KIR-0307,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00215,HH-RUB-0215,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00284,HH-RUB-0284,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00306,HH-IBA-0306,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00412,HH-KIR-0412,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00055,HH-KIR-0055,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00348,HH-IBA-0348,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00191,HH-RUB-0191,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00063,HH-IBA-0063,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00346,HH-KIR-0346,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00042,HH-IBA-0042,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00323,HH-RUB-0323,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00302,HH-RUB-0302,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00005,HH-RUB-0005,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00129,HH-IBA-0129,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00172,HH-KIR-0172,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00224,HH-RUB-0224,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00409,HH-KIR-0409,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00017,HH-RUB-0017,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00036,HH-IBA-0036,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00321,HH-IBA-0321,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00356,HH-RUB-0356,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00312,HH-IBA-0312,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00220,HH-KIR-0220,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00266,HH-RUB-0266,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00045,HH-IBA-0045,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00128,HH-RUB-0128,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00350,HH-RUB-0350,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00087,HH-IBA-0087,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00095,HH-RUB-0095,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00157,HH-KIR-0157,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00299,HH-RUB-0299,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00116,HH-RUB-0116,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00242,HH-RUB-0242,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00040,HH-KIR-0040,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00414,HH-IBA-0414,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00386,HH-RUB-0386,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00004,HH-KIR-0004,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00372,HH-IBA-0372,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00198,HH-IBA-0198,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00335,HH-RUB-0335,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00362,HH-RUB-0362,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00086,HH-RUB-0086,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00060,HH-IBA-0060,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00257,HH-RUB-0257,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00325,HH-KIR-0325,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00161,HH-RUB-0161,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00193,HH-KIR-0193,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00364,HH-KIR-0364,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00245,HH-RUB-0245,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00318,HH-IBA-0318,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00098,HH-RUB-0098,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00385,HH-KIR-0385,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00212,HH-RUB-0212,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00028,HH-KIR-0028,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00181,HH-KIR-0181,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00039,HH-IBA-0039,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00383,HH-RUB-0383,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00142,HH-KIR-0142,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00194,HH-RUB-0194,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00064,HH-KIR-0064,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00313,HH-KIR-0313,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00093,HH-IBA-0093,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00264,HH-IBA-0264,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00038,HH-RUB-0038,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00187,HH-KIR-0187,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00150,HH-IBA-0150,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00394,HH-KIR-0394,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00216,HH-IBA-0216,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00170,HH-RUB-0170,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00006,HH-IBA-0006,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00277,HH-KIR-0277,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00168,HH-IBA-0168,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00391,HH-KIR-0391,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00292,HH-KIR-0292,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00201,HH-IBA-0201,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00184,HH-KIR-0184,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00225,HH-IBA-0225,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00203,HH-RUB-0203,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00393,HH-IBA-0393,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00175,HH-KIR-0175,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00020,HH-RUB-0020,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00379,HH-KIR-0379,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00206,HH-RUB-0206,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00143,HH-RUB-0143,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00351,HH-IBA-0351,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00015,HH-IBA-0015,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00228,HH-IBA-0228,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00117,HH-IBA-0117,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00411,HH-IBA-0411,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00272,HH-RUB-0272,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00334,HH-KIR-0334,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00072,HH-IBA-0072,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00171,HH-IBA-0171,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00188,HH-RUB-0188,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00145,HH-KIR-0145,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00019,HH-KIR-0019,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00115,HH-KIR-0115,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00400,HH-KIR-0400,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00096,HH-IBA-0096,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00345,HH-IBA-0345,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00211,HH-KIR-0211,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00209,HH-RUB-0209,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00251,HH-RUB-0251,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00182,HH-RUB-0182,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00174,HH-IBA-0174,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00360,HH-IBA-0360,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00319,HH-KIR-0319,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00387,HH-IBA-0387,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00186,HH-IBA-0186,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00408,HH-IBA-0408,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00021,HH-IBA-0021,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00102,HH-IBA-0102,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00008,HH-RUB-0008,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00049,HH-KIR-0049,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00094,HH-KIR-0094,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00122,HH-RUB-0122,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:90001,HH-IBA-0132,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00089,HH-RUB-0089,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00247,HH-KIR-0247,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00014,HH-RUB-0014,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00103,HH-KIR-0103,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00208,HH-KIR-0208,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:90004,HH-IBA-0384,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00401,HH-RUB-0401,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00031,HH-KIR-0031,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00283,HH-KIR-0283,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00232,HH-KIR-0232,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00301,HH-KIR-0301,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00077,HH-RUB-0077,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00253,HH-KIR-0253,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00088,HH-KIR-0088,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00132,HH-IBA-0132,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00048,HH-IBA-0048,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00111,HH-IBA-0111,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00204,HH-IBA-0204,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00047,HH-RUB-0047,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00104,HH-RUB-0104,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00056,HH-RUB-0056,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00311,HH-RUB-0311,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00202,HH-KIR-0202,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00371,HH-RUB-0371,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00250,HH-KIR-0250,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00178,HH-KIR-0178,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00137,HH-RUB-0137,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00285,HH-IBA-0285,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:90002,HH-KIR-0307,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00281,HH-RUB-0281,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00003,HH-IBA-0003,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00189,HH-IBA-0189,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00091,HH-KIR-0091,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00260,HH-RUB-0260,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00367,HH-KIR-0367,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00375,HH-IBA-0375,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00276,HH-IBA-0276,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00291,HH-IBA-0291,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00050,HH-RUB-0050,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00057,HH-IBA-0057,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00195,HH-IBA-0195,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00369,HH-IBA-0369,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00164,HH-RUB-0164,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00239,HH-RUB-0239,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00309,HH-IBA-0309,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00059,HH-RUB-0059,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00026,HH-RUB-0026,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00144,HH-IBA-0144,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00025,HH-KIR-0025,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00353,HH-RUB-0353,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00303,HH-IBA-0303,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00141,HH-IBA-0141,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00328,HH-KIR-0328,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00315,HH-IBA-0315,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00156,HH-IBA-0156,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00081,HH-IBA-0081,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00130,HH-KIR-0130,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00355,HH-KIR-0355,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00415,HH-KIR-0415,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00297,HH-IBA-0297,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00173,HH-RUB-0173,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00217,HH-KIR-0217,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00085,HH-KIR-0085,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00256,HH-KIR-0256,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00261,HH-IBA-0261,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00147,HH-IBA-0147,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00222,HH-IBA-0222,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00190,HH-KIR-0190,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00317,HH-RUB-0317,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00278,HH-RUB-0278,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00365,HH-RUB-0365,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00399,HH-IBA-0399,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00138,HH-IBA-0138,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00368,HH-RUB-0368,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00166,HH-KIR-0166,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00342,HH-IBA-0342,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00243,HH-IBA-0243,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00382,HH-KIR-0382,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00262,HH-KIR-0262,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00123,HH-IBA-0123,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00327,HH-IBA-0327,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00113,HH-RUB-0113,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00255,HH-IBA-0255,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00024,HH-IBA-0024,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00305,HH-RUB-0305,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00213,HH-IBA-0213,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00344,HH-RUB-0344,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00378,HH-IBA-0378,normalise_categorical,subcounty,Nyamarebe,nyamarebe,whitespace or case standardised
uuid:00179,HH-RUB-0179,normalise_categorical,subcounty,Kicuzi,kicuzi,whitespace or case standardised
uuid:00120,HH-IBA-0120,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00389,HH-RUB-0389,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00373,HH-KIR-0373,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
uuid:00180,HH-IBA-0180,normalise_categorical,subcounty,Rukiri,rukiri,whitespace or case standardised
uuid:00290,HH-RUB-0290,normalise_categorical,subcounty,Bisheshe,bisheshe,whitespace or case standardised
